url	Claim	Trust
https://www.politifact.com/factchecks/2017/aug/20/alex-castellanos/death-rates-white-men-20-percent-gop-strategist-sa/	Alex Castellanos-(For) white working-class America, death rates among white men are up 20 percent.	barely-true
https://www.politifact.com/factchecks/2017/aug/16/roy-cooper/cooper-says-nc-bill-gives-immunity-drivers-who-str/	"Roy Cooper-House Bill 330 ""grants immunity from liability to motorists who strike protesters."	barely-true
https://www.politifact.com/factchecks/2017/aug/15/joy-reid/did-confederate-symbols-gain-prominence-civil-righ/	Joy Reid-The idea of putting up (Confederate) monuments actually didn’t happen right after the Civil War. It happened during the 1960s.	barely-true
https://www.politifact.com/factchecks/2017/aug/14/florida-democratic-legislative-campaign-committee/democrats-mislead-attack-linking-florida-senate-ca/	"Florida Democratic Legislative Campaign Committee-Says Jose Felix Diaz supports President Donald Trump's ""plan to slash Medicare, charge older Americans an age tax and cut coverage for pre-existing conditions."	barely-true
https://www.politifact.com/factchecks/2017/aug/11/chris-collins/how-has-gun-crime-changed-safe-act/	Chris Collins-Violent crimes where a firearm is used have remained static since 2013 in both New York State and Erie County	barely-true
https://www.politifact.com/factchecks/2017/aug/10/rick-kriseman/was-weather-during-krisemans-term-perfect-storm-se/	"Rick Kriseman-Says that compared to Rick Baker's time as mayor, Kriseman ""had wet weather events that he did not experience"" that caused sewage spills. Baker ""went through significant periods of drought during his time as mayor."	barely-true
https://www.politifact.com/factchecks/2017/aug/10/andy-gronik/testing-democratic-challenger-claim-scott-walker-t/	"Andy Gronik-Says Scott Walker ""has taken money away from internet expansion in our state."	barely-true
https://www.politifact.com/factchecks/2017/aug/04/sean-duffy/nearly-half-counties-have-no-providers-or-one-heal/	"Sean Duffy-You have almost half the counties in America that have one provider or no provider for insurance"" on the Obamacare exchanges.  "	barely-true
https://www.politifact.com/factchecks/2017/jul/31/donald-trump/donald-trump-says-business-spirit-highest-its-ever/	Donald Trump-Business spirit is the highest it's ever been, according to polls.	barely-true
https://www.politifact.com/factchecks/2017/jul/28/chris-sununu/nh-governor-calls-new-york-california-biggest-poll/	"Chris Sununu-California and New York are ""the two biggest polluting states in the country."	barely-true
https://www.politifact.com/factchecks/2017/jul/27/marco-rubio/marco-rubio-says-florida-mandates-coverage-more-co/	Marco Rubio-In order to sell insurance in Florida there are over 40 separate individual conditions that must be covered. ... far beyond the essential health benefits included in Obamacare.	barely-true
https://www.politifact.com/factchecks/2017/jul/25/donald-trump/tweet-donald-trump-revives-charge-improper-ties-be/	Donald Trump-The person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from (Hillary Clinton) for wife!	barely-true
https://www.politifact.com/factchecks/2017/jul/24/jeff-sessions/will-phillys-murder-rate-be-highest-decade-ag-jeff/	"Jeff Sessions-Preliminary murder rates in Philadelphia ""will put the murder rate at the highest of this decade in the city."	barely-true
https://www.politifact.com/factchecks/2017/jul/24/jeff-sessions/jeff-sessions-mischaracterizes-study-sanctuary-cit/	"Jeff Sessions-According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don’t.""  "	barely-true
https://www.politifact.com/factchecks/2017/jul/23/kellyanne-conway/does-russia-take-75-percent-media-coverage/	"Kellyanne Conway-Just 6 percent of Americans say Russia is the country’s most important issue, yet the story receives ""75 percent of the coverage"" in the media."	barely-true
https://www.politifact.com/factchecks/2017/jul/19/national-republican-senatorial-committee/republicans-mislead-ad-linking-bill-nelson-elizabe/	National Republican Senatorial Committee-Elizabeth Warren doesn't think Obamacare goes far enough: ‘The next step is single payer.' Does Sen. Nelson agree? He has in the past ... Sen. Nelson votes with Warren 90 percent of the time.	barely-true
https://www.politifact.com/factchecks/2017/jul/18/donald-trump/trump-claims-he-got-rid-johnson-amendment-true/	"Donald Trump-I've gotten rid of the Johnson Amendment … I signed an executive order so that now ... ministers and and preachers and rabbis and whoever it may be, they can speak. You know, you couldn’t speak politically before, now you can.""  "	barely-true
https://www.politifact.com/factchecks/2017/jul/14/save-our-city-milwaukeeans-cant-wait/tens-millions-tax-money-directed-milwaukee-streetc/	"Save Our City, Milwaukeeans Can't Wait-Says Tom Barrett ""has directed that tens of millions of City of Milwaukee tax dollars be used for the construction of a downtown trolley at the expense of: health and public safety; repair and replacement of public infrastructure; public education; and, job creation and economic development.""  "	barely-true
https://www.politifact.com/factchecks/2017/jul/12/eric-bolling/collusion-not-illegal-fox-news-host-eric-bolling-s/	Eric Bolling-Collusion is not illegal.	barely-true
https://www.politifact.com/factchecks/2017/jul/12/pat-toomey/medicaid-driving-budget-deficit-pat-toomey-said/	"Pat Toomey-Medicaid ""is contributing to 70 percent of our budget deficit right now. It’s the one that is in our lap because of Obamacare."	barely-true
https://www.politifact.com/factchecks/2017/jul/11/rick-baker/did-crime-go-30-percent-midtown-last-quarter/	Rick Baker-Midtown crime is up by 30 percent the last quarter.	barely-true
https://www.politifact.com/factchecks/2017/jul/10/chris-murphy/donald-trump-responsible-rising-health-insurance-p/	"Chris Murphy-Says because of Donald Trump, ""the IRS decided to stop enforcing the individual mandate that was the underpinning of the ACA. That has resulted in insurance companies all across the country jacking their rates up, explicitly because they don't believe that healthy people will buy insurance."	barely-true
https://www.politifact.com/factchecks/2017/jul/10/donald-trump/donald-trump-says-barack-obama-did-nothing-about-r/	"Donald Trump-Says Barack Obama found out about Russia ""in August. Now, the election was in November. That's a lot of time. He did nothing about it."	barely-true
https://www.politifact.com/factchecks/2017/jul/08/pat-toomey/pat-toomey-says-radical-philly-extremely-dangerous/	Pat Toomey-Sanctuary cities are extremely dangerous.	barely-true
https://www.politifact.com/factchecks/2017/jul/06/donald-trump/donald-trump-right-gas-prices-now-lowest-over-10-y/	Donald Trump-Gas prices are the lowest in the U.S. in over ten years!	barely-true
https://www.politifact.com/factchecks/2017/jul/03/travis-allen/travis-allens-mostly-false-claim-about-crime-calif/	Travis Allen-I have seen crime increase in every major metropolitan area (in California) … Crime is on the rise in every major market.	barely-true
https://www.politifact.com/factchecks/2017/jun/30/marco-rubio/marco-rubio-wrong-conclude-senate-bill-wont-lead-m/	Marco Rubio-There is no reason for anybody to be losing any of their current benefits under Medicaid.	barely-true
https://www.politifact.com/factchecks/2017/jun/30/scott-walker/milwaukee-county-executive-scott-walker-didnt-hold/	"Scott Walker-When he was Milwaukee County executive, ""eight years in a row we pushed through budgets that did not increase the tax levy from the previous year.""  "	barely-true
https://www.politifact.com/factchecks/2017/jun/28/michael-needham/are-medicaid-patients-more-likely-die-uninsured-he/	"Michael Needham- ""Actually, on some procedures, you're more likely to die if you're on Medicaid than if you're uninsured."	barely-true
https://www.politifact.com/factchecks/2017/jun/28/paul-ryan/paul-ryan-wrong-most-22-million-uninsured-would-be/	"Paul Ryan-Says the CBO said ""it's not that people are getting pushed off a plan; it's that people will choose not to buy something they don't like or want.""  "	barely-true
https://www.politifact.com/factchecks/2017/jun/27/rick-kriseman/krisemans-claim-about-poverty-south-st-petersburg-/	"Rick Kriseman-We are seeing poverty being reduced in south St. Pete at a number larger than the national average, the state average, county or Tampa and Jacksonville.""  "	barely-true
https://www.politifact.com/factchecks/2017/jun/26/kellyanne-conway/does-senate-health-care-bill-cut-medicaid/	"Kellyanne Conway-There ""are not cuts to Medicaid"" in the GOP health care proposals.  "	barely-true
https://www.politifact.com/factchecks/2017/jun/26/donald-trump/trump-wrongly-calls-muellers-special-counsel-clint/	Donald Trump-I can say that the people that have been hired (for the independent Russia investigation) are all Hillary Clinton supporters, some of them worked for Hillary Clinton.	barely-true
https://www.politifact.com/factchecks/2017/jun/25/kellyanne-conway/house-health-care-bill-allows-some-stay-medicaid-n/	Kellyanne Conway-If you became a Medicaid recipient through the Obamacare expansion, you are grandfathered in.	barely-true
https://www.politifact.com/factchecks/2017/jun/21/donald-trump/white-house-tweet-wrongly-says-obamacare-led-fewer/	Donald Trump-Obamacare has led to fewer health insurance options for millions of Americans.	barely-true
https://www.politifact.com/factchecks/2017/jun/21/ken-paxton/ken-paxton-inaccurately-says-barack-obama-repeated/	"Ken Paxton-Says Barack Obama ""acknowledged over 20 times"" that his administration’s Deferred Action for Parents of Americans ""immigration edict was a violation of law and the separation of powers."	barely-true
https://www.politifact.com/factchecks/2017/jun/21/tweets/pro-putin-ukrainian-gave-scott-walker-1-million/	"Tweets-Docs: Wisconsin Governor Scott Walker took $1 million from a pro-Putin Ukrainian businessman—last election cycle.""  "	barely-true
https://www.politifact.com/factchecks/2017/jun/19/donald-trump/donald-trump-tweet-50-approval-cherry-picks-pollin/	Donald Trump-The new Rasmussen Poll, one of the most accurate in the 2016 Election, just out with a Trump 50% Approval Rating. That's higher than O's #'s!	barely-true
https://www.politifact.com/factchecks/2017/jun/15/kirsten-gillibrand/gillibrand-claim-ignores-cost-paid-leave-program/	"Kirsten Gillibrand-A national paid leave program ""would potentially put into the economy $21 billion dollars annually."	barely-true
https://www.politifact.com/factchecks/2017/jun/14/donald-trump/trump-wrongly-ties-flawed-obamacare-data-death-spi/	"Donald Trump-Two million more people just dropped out of Obamacare. It is in a death spiral.""  "	barely-true
https://www.politifact.com/factchecks/2017/jun/14/karen-handel/iran-complying-nuclear-deal-yes-small-hiccups/	"Karen Handel-Says Iran has ""violated the terms of the (nuclear) deal."	barely-true
https://www.politifact.com/factchecks/2017/jun/14/andrew-gillum/democratic-candidate-governor-andrew-gillum-overco/	"Andrew Gillum-Says his campaign has received donations from ""more than 7,000 contributors."	barely-true
https://www.politifact.com/factchecks/2017/jun/13/donald-trump/donald-trumps-boasts-about-accomplishments-office-/	"Donald Trump-Rare is the president ""who's passed more legislation, who's done more things than what we've done, between the executive orders and the job-killing regulations that have been terminated."	barely-true
https://www.politifact.com/factchecks/2017/jun/09/hillary-clinton/hillary-clintons-mostly-false-claim-photo-id-voter/	"Hillary Clinton-The best estimate is that 200,000 people in Wisconsin were either denied or chilled in their efforts to vote"" in the 2016 presidential election.  "	barely-true
https://www.politifact.com/factchecks/2017/jun/05/scott-pruitt/are-coal-mining-jobs-50000-last-year-not-exactly/	Scott Pruitt-Since the fourth quarter of last year until most recently, we've added almost 50,000 jobs in the coal sector. In the month of May alone, almost 7,000 jobs.	barely-true
